Source,Relation,Target
BusinessActor,FlowRelationship,AssignmentRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,Unknown notation,BusinessEvent
BusinessCollaboration,CompositionRelationship,FlowRelationship,AggregationRelationship,AssignmentRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessInterface
BusinessCollaboration,FlowRelationship,AssignmentRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessProcess
BusinessCollaboration,FlowRelationship,AssignmentRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessFunction
BusinessCollaboration,FlowRelationship,AssignmentRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,Unknown notation,BusinessInteraction
BusinessCollaboration,FlowRelationship,AssignmentRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,Unknown notation,BusinessEvent
BusinessProcess,FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessProcess
BusinessProcess,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessFunction
BusinessProcess,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessInteraction
BusinessProcess,FlowRelationship,AssociationRelationship,RealizationRelationship,TriggeringRelationship,ServingRelationship,BusinessService
BusinessProcess,AccessRelationship,AssociationRelationship,Businessobject
BusinessProcess,AccessRelationship,AssociationRelationship,Representation
BusinessProcess,FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessProcess
BusinessProcess,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessFunction
BusinessProcess,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessInteraction
BusinessProcess,FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessEvent
BusinessFunction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,SpecializationRelationship,TriggeringRelationship,ServingRelationship,BusinessProcess
BusinessFunction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,SpecializationRelationship,TriggeringRelationship,ServingRelationship,BusinessFunction
BusinessFunction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessInteraction
BusinessFunction,FlowRelationship,AssociationRelationship,RealizationRelationship,TriggeringRelationship,ServingRelationship,BusinessService
BusinessFunction,AccessRelationship,AssociationRelationship,Businessobject
BusinessFunction,AccessRelationship,AssociationRelationship,Representation
BusinessFunction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,SpecializationRelationship,TriggeringRelationship,ServingRelationship,BusinessProcess
BusinessFunction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,SpecializationRelationship,TriggeringRelationship,ServingRelationship,BusinessFunction
BusinessFunction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessInteraction
BusinessFunction,FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessEvent
BusinessInteraction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessProcess
BusinessInteraction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessFunction
BusinessInteraction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,SpecializationRelationship,TriggeringRelationship,ServingRelationship,BusinessInteraction
BusinessInteraction,FlowRelationship,AssociationRelationship,RealizationRelationship,TriggeringRelationship,ServingRelationship,BusinessService
BusinessInteraction,AccessRelationship,AssociationRelationship,Businessobject
BusinessInteraction,AccessRelationship,AssociationRelationship,Representation
BusinessInteraction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessProcess
BusinessInteraction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessFunction
BusinessInteraction,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,SpecializationRelationship,TriggeringRelationship,ServingRelationship,BusinessInteraction
BusinessInteraction,FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessEvent
BusinessEvent,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessProcess
BusinessEvent,FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessFunction
BusinessEvent,FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessInteraction
BusinessEvent,AccessRelationship,AssociationRelationship,BusinessObject
BusinessEvent,AccessRelationship,AssociationRelationship,Representation
BusinessEvent,FlowRelationship,AssociationRelationship,TriggeringRelationship,ServingRelationship,BusinessService
BusinessEvent,CompositionRelationship,FlowRelationship,AggregationRelationship,AssociationRelationship,SpecializationRelationship,TriggeringRelationship,ServingRelationship,BusinessEvent
